"","Artist.Reputation","Height","Material","Base.Shipping.Price","International","Express.Shipment","Installation.Included","Transport","Fragile","Customer.Information","Weight_log","Price_of_Sculpture_log","Cost_log"
"3131",0.45,20,"Low_segment",16.86,"Yes","Yes","No","Airways","No","Working Class",5.42053499927229,1.90210752639692,4.9935569525615
"3132",0.79,20,"Medium_segment",40.16,"No","No","Yes","Roadways","No","Wealthy",8.58727879898293,2.32532457996354,7.04519278281153
"3133",0.17,23,"Low_segment",13.72,"No","Yes","No","unknown","No","Wealthy",6.63200177739563,1.59736533119983,4.94946885885877
"3134",0.45,15,"Medium_segment",11.72,"Yes","Yes","No","unknown","No","Working Class",7.46049030582534,1.55180879959746,5.42846805101308
"3135",0.61,15,"Low_segment",15.3,"Yes","Yes","No","Airways","Yes","Working Class",6.65672652417839,1.54968790802833,5.62920259630047
"3136",0.34,15,"Low_segment",23.55,"No","No","Yes","Waterways","No","Working Class",8.02731225331902,1.94161522477243,5.44837396275472
"3137",0.21,18,"High_segment",82.99,"No","Yes","No","Airways","No","Working Class",11.2120095434815,5.06940722033949,6.93610947247867
"3138",0.62,30,"High_segment",46.63,"No","No","Yes","Waterways","No","Working Class",13.0068425310671,6.54863448925683,9.14236983487016
"3139",0.31,12,"High_segment",93.51,"No","No","No","Airways","No","Working Class",10.0412910566833,4.21493845852052,6.7309464988734
"3140",0.42,47,"Low_segment",99.3,"No","No","Yes","Roadways","No","Working Class",8.97739897818186,2.42921774392741,7.15392762047717
"3141",0.45,20,"unknown",74.93,"No","Yes","No","unknown","Yes","Wealthy",9.82935650319305,4.1717684591869,8.34151750184339
"3142",0.31,37,"Medium_segment",50.75,"No","No","No","Roadways","No","Working Class",11.7406266146369,6.0382049929918,7.52657754078022
"3143",0.71,8,"High_segment",10.95,"No","No","No","Airways","No","Working Class",8.48135873840702,2.82672173081971,5.52605037019605
"3144",0.08,6,"High_segment",38.62,"No","Yes","No","Roadways","No","Working Class",8.56063574925907,2.02154756326093,5.64738847446004
"3146",0.05,20,"High_segment",25.47,"No","No","No","Roadways","No","Working Class",13.7740456484851,7.32830602450834,7.37509912413617
"3147",0.17,37,"Medium_segment",28.76,"No","No","No","Roadways","No","Wealthy",10.2421003536565,3.3261145755378,5.728507607043
"3148",0.12,13,"High_segment",46.39,"Yes","No","Yes","Waterways","No","Wealthy",11.0773464505788,4.71876669257063,6.36648762971441
"3149",0.91,25,"Medium_segment",11.96,"No","No","Yes","Waterways","No","Wealthy",7.97246601597457,2.45444744230329,6.35570827539664
"3150",0.72,33,"Low_segment",20.87,"No","Yes","No","Airways","Yes","Wealthy",8.40760151478614,1.65249740189455,6.75377625108851
"3151",0.9,34,"Low_segment",14.14,"Yes","Yes","No","Airways","No","Working Class",6.51767127291227,1.8213182714696,6.90325516865721
"3152",0.38,14,"Low_segment",10.41,"No","No","No","Roadways","Yes","Wealthy",6.64639051484773,1.16315080980568,5.05458838162472
"3153",0.1,10,"High_segment",49.51,"No","No","Yes","unknown","No","Working Class",9.44746572081081,3.6133473915015,5.907892702684
"3154",0.45,16,"Medium_segment",13.32,"No","No","No","unknown","No","Working Class",8.36938899664784,2.90744735868642,5.61582519589706
"3155",0.8,4,"unknown",10.67,"Yes","No","No","Waterways","No","Working Class",4.53259949315326,1.84530023615608,5.63225066851496
"3156",0.2,16,"Low_segment",21.98,"Yes","Yes","Yes","Airways","No","Working Class",8.02731225331902,1.73342389221509,5.41721089648845
"3157",0.62,38,"Medium_segment",95.37,"Yes","No","Yes","Waterways","No","Working Class",11.6632918505226,4.09167433366622,7.92127797920513
"3158",0.98,21,"Medium_segment",28.06,"Yes","No","No","Airways","No","Working Class",8.02731225331902,2.35896542643015,7.0293709606587
"3159",0.45,18,"Low_segment",18.48,"No","Yes","No","unknown","No","Working Class",6.59030104819669,1.90210752639692,5.06947007981715
"3160",0.2,14,"unknown",22.03,"No","Yes","No","Roadways","No","Wealthy",4.85981240436167,1.31908561142644,5.13773773187249
"3161",0.5,4,"unknown",24.65,"No","No","Yes","unknown","No","Working Class",6.20657592672493,1.9139771019523,5.77271756669617
"3162",0.28,33,"Low_segment",11.88,"No","No","No","Roadways","No","Wealthy",7.86365126544865,2.67345875633259,5.17964643683036
"3163",0.65,14,"Medium_segment",12.89,"Yes","No","No","Waterways","No","Working Class",8.28526113406895,3.36487911898804,5.65375154105064
"3164",0.59,33,"Low_segment",19.73,"No","No","No","Roadways","No","Working Class",8.02731225331902,1.63510565918268,5.89365875585426
"3165",0.74,24,"High_segment",52.01,"Yes","No","Yes","unknown","No","Wealthy",12.7741355133623,7.40155477740061,8.72652175369672
"3166",0.24,29,"Low_segment",23.47,"No","No","No","Roadways","Yes","Working Class",7.74543561027438,1.7509374747078,5.34190353721096
"3167",0.46,41,"Medium_segment",54.26,"Yes","Yes","No","Airways","No","Working Class",11.2972663353656,5.97769518302198,7.80121945609651
"3168",0.04,23,"Medium_segment",71.28,"No","No","Yes","Roadways","No","Working Class",9.56808474387294,1.13783300182139,6.01834987588936
"3169",0.48,8,"High_segment",99.71,"No","No","Yes","Airways","No","Wealthy",8.54946675196653,3.1072736482869,6.75097280568924
"3170",0.63,26,"High_segment",27.57,"No","No","No","Roadways","No","Wealthy",11.2316097508521,5.56528639740228,7.09275657539785
"3171",0.35,27,"Low_segment",23.96,"No","Yes","No","Airways","No","Wealthy",7.7484600238997,1.79508725932073,5.78858307634867
"3172",0.59,45,"Low_segment",13.98,"No","No","Yes","Waterways","No","Working Class",8.41604600941128,2.38047163165112,6.08772881707805
"3173",0.45,17,"unknown",81.04,"No","Yes","No","unknown","No","Working Class",9.21582530220675,2.77633170851862,6.16093302247511
"3174",0.27,32,"unknown",23.87,"No","Yes","No","Airways","No","Working Class",5.71373280550937,1.26976054486394,5.17405714916735
"3175",0.11,21,"unknown",12.77,"No","No","Yes","unknown","No","Working Class",8.02731225331902,1.61740608208328,5.23564377201998
"3176",0.68,25,"Low_segment",10.05,"Yes","No","Yes","Waterways","No","Working Class",6.77992190747225,1.69744878975681,5.77557586547008
"3177",0.13,16,"High_segment",34.06,"No","Yes","No","Roadways","No","Wealthy",8.02731225331902,6.08504596072951,7.46453848752116
"3178",0.6,13,"High_segment",52.58,"Yes","Yes","No","Airways","No","Wealthy",11.1247008812445,5.65787814246523,7.57802781843968
"3179",0.45,39,"Low_segment",22.05,"No","No","Yes","Roadways","No","Working Class",6.14418563412565,1.91692261218206,5.74945667814738
"3180",0.65,12,"Low_segment",22.67,"Yes","No","No","unknown","Yes","Wealthy",8.02731225331902,1.83577635464483,6.11926391803985
"3181",0.7,20,"Low_segment",24.06,"Yes","No","Yes","Waterways","No","Wealthy",5.39362754635236,1.67147330335355,6.09910745612334
"3182",0.16,35,"High_segment",67.96,"No","No","Yes","Roadways","No","Working Class",15.1928534741783,9.45464484337539,9.91794503762505
"3183",0.45,5,"Medium_segment",24.49,"No","Yes","No","Roadways","No","Wealthy",5.24174701505964,1.92570744173779,5.41933959479549
"3185",0.45,15,"unknown",87.03,"No","No","No","Roadways","No","Working Class",11.2126983650162,5.45847851867198,7.23115674982461
"3186",0.53,18,"Low_segment",18.03,"No","Yes","No","unknown","No","Wealthy",5.89440283426485,1.70292825552144,5.57500168479028
"3187",0.92,6,"Medium_segment",12.32,"Yes","Yes","Yes","unknown","No","Wealthy",8.02731225331902,1.57277392806251,6.07904034811374
"3188",0.84,43,"Low_segment",24.5,"Yes","No","Yes","Waterways","No","Working Class",8.28601746840476,1.83736998048011,7.26603094108768
"3189",0.36,30,"Low_segment",21.84,"No","No","No","Roadways","No","Working Class",7.38336814699238,1.70110510095992,5.48242898688849
"3190",0.34,34,"unknown",98.98,"No","Yes","No","Airways","No","Wealthy",13.5996255992121,7.39300459981844,8.61119524326687
"3191",0.55,31,"Medium_segment",60.94,"No","Yes","No","Roadways","No","Working Class",10.6814353347885,4.90527477843843,7.21030872239972
"3192",0.58,24,"Low_segment",15.91,"No","Yes","No","Airways","Yes","Working Class",7.72885582385254,1.69561560867515,6.01852021913141
"3193",0.65,12,"High_segment",44.82,"Yes","Yes","Yes","Airways","No","Working Class",9.91906558249945,3.90821576708519,7.20481821323967
"3195",0.19,20,"Low_segment",24.05,"No","Yes","Yes","unknown","No","Working Class",5.31320597904179,1.70474809223843,5.17014302782453
"3196",0.48,9,"Low_segment",21.34,"Yes","No","No","Waterways","Yes","Working Class",4.89034912822175,1.61143591509677,5.43603373991187
"3197",0.66,45,"Low_segment",69.39,"Yes","No","Yes","Waterways","Yes","Working Class",10.3685100465003,5.6375714445438,8.09218434249789
"3198",0.05,22,"High_segment",41.24,"Yes","No","No","Waterways","No","Working Class",12.8514702453259,7.24046329695625,7.20917012378795
"3199",0.3,20,"unknown",85.8,"Yes","Yes","Yes","Airways","No","Wealthy",9.68558026801716,3.86618846908435,7.14396509366496
"3200",0.78,12,"Medium_segment",22.35,"No","No","No","unknown","No","Wealthy",6.79682371827486,1.46787434811231,6.19760435060601
"3201",0.36,18,"Medium_segment",65.31,"No","No","Yes","unknown","No","Working Class",8.67948209445996,2.64617479738412,6.25427102147857
"3202",0.05,6,"High_segment",10.52,"No","No","No","unknown","No","Working Class",7.1785454837637,1.25561603747777,4.97880057057624
"3203",0.44,12,"High_segment",69.39,"No","Yes","Yes","unknown","No","Wealthy",10.8768011335062,5.66226579445327,7.16076049929049
"3204",0.1,29,"High_segment",55.4,"No","No","Yes","Roadways","No","Working Class",13.1036289793481,5.61119192663184,6.84534781885352
"3205",0.19,22,"Medium_segment",70.72,"Yes","No","Yes","Airways","No","Working Class",8.74671634969449,3.2801590532851,6.37138960031462
"3206",0.6,17,"Low_segment",15.19,"Yes","No","No","Airways","No","Working Class",6.16120732169508,1.59127394180643,5.53638893844648
"3207",0.79,12,"High_segment",41.65,"No","No","No","Roadways","No","Working Class",10.666836873123,5.02932619253975,6.93826508518671
"3208",0.46,16,"Medium_segment",17.19,"No","No","Yes","Roadways","No","Working Class",8.38753998318937,1.83418018511201,5.74521228441934
"3209",0.1,22,"Medium_segment",67.66,"No","No","Yes","Roadways","No","Working Class",8.55217416031148,2.85876641848083,5.92529803484503
"3210",0.44,5,"Low_segment",21.12,"No","No","No","Waterways","No","Working Class",3.66356164612965,1.50185270175416,5.1324988818531
"3211",0.59,20,"Medium_segment",95.71,"No","No","Yes","Roadways","No","Working Class",9.68508275556909,3.84908320565427,7.4796045037853
"3212",0.45,10,"Medium_segment",22.57,"Yes","No","No","Waterways","No","Working Class",6.39359075395063,1.54968790802833,5.64925588863483
"3213",0.72,5,"unknown",12.06,"No","No","No","unknown","No","Wealthy",4.35670882668959,1.8229350866965,5.62542445820427
"3214",0.7,17,"Medium_segment",93.21,"No","No","Yes","unknown","No","Wealthy",9.04061909715797,4.30905263471521,8.16753641953657
"3215",0.54,28,"High_segment",87.06,"No","Yes","Yes","Airways","No","Working Class",14.2839523431663,8.50569939002502,10.4183139624735
"3216",0.33,27,"Low_segment",11.58,"No","Yes","No","Airways","No","Wealthy",5.48893772615669,1.8099267731835,5.14464157394399
"3217",0.12,6,"High_segment",19.03,"No","No","No","Roadways","No","Working Class",7.98344006300654,1.75785791755237,5.32845852346002
"3218",0.63,13,"Low_segment",19.27,"No","Yes","Yes","Airways","No","Wealthy",4.94875989037817,1.75958057086382,5.89363118675922
"3219",0.78,4,"Low_segment",24.68,"Yes","Yes","Yes","Airways","No","Working Class",3.3322045101752,1.85941811770187,5.97057282696543
"3220",0.9,32,"Medium_segment",63.36,"No","Yes","No","Roadways","No","Wealthy",11.0419293433669,6.09787201452051,9.22876263524344
"3221",0.02,21,"Medium_segment",37.36,"No","No","Yes","Roadways","No","Wealthy",9.55965831946135,3.15827620273927,5.70823919537314
"3222",0.68,4,"Low_segment",14.91,"No","Yes","Yes","Airways","No","Wealthy",3.49650756146648,1.67147330335355,5.6392795084421
"3223",0.68,24,"Low_segment",22.22,"Yes","No","No","Waterways","Yes","Working Class",7.8087293067444,1.96571277635149,6.44448095707437
"3224",0.78,22,"Medium_segment",89.29,"No","No","Yes","Roadways","No","Working Class",9.18101454259435,3.21205259952008,7.64042120520234
"3225",0.34,20,"Medium_segment",24.77,"Yes","No","No","unknown","No","Working Class",8.02731225331902,1.83896107071235,5.59560317514251
"3226",0.44,13,"High_segment",28.54,"Yes","No","No","Airways","No","Working Class",11.0476466561602,5.2717680313145,6.77037649462872
"3227",0.72,19,"Low_segment",11.77,"No","No","No","Roadways","Yes","Working Class",6.8134445995109,1.68082790852077,5.67411333299415
"3228",0.77,34,"Low_segment",11.44,"No","No","No","unknown","Yes","Working Class",7.82843635915759,2.51122395810537,5.8904556604745
"3229",0.39,13,"Low_segment",17.75,"Yes","No","Yes","Waterways","No","Wealthy",5.77144112313002,1.53471436623816,5.46090379376779
"3230",0.41,6,"Medium_segment",20.35,"No","Yes","Yes","Roadways","No","Wealthy",5.64544689764324,1.3787660946991,5.29996600679356
"3231",0.16,26,"Medium_segment",65.66,"Yes","No","Yes","Airways","No","Working Class",8.02731225331902,3.41575753299349,6.33861174589163
"3232",0.31,4,"Low_segment",13.46,"No","No","Yes","Roadways","Yes","Working Class",4.0943445622221,1.29746314741327,4.96619565266408
"3233",0.69,21,"Low_segment",21.72,"No","Yes","No","Airways","Yes","Wealthy",7.49220304261874,1.58923520511658,6.35161843250614
"3234",0.61,14,"Low_segment",12.7,"Yes","Yes","Yes","Airways","No","Wealthy",5.69035945432406,1.43746264769429,5.71085738832816
"3235",0.87,25,"High_segment",33.52,"No","Yes","Yes","Roadways","No","Working Class",8.02731225331902,7.07538612036609,8.73568594451502
"3236",0.47,24,"Medium_segment",25.57,"No","No","No","Roadways","No","Working Class",9.40153907670774,3.07869379426834,5.8678269066498
"3237",0.93,48,"unknown",71.55,"No","No","Yes","Roadways","No","Working Class",14.5064768621412,7.61476591620124,10.0979834503866
"3238",0.77,4,"High_segment",21.72,"No","Yes","No","Roadways","No","Wealthy",8.02731225331902,1.10525683138678,5.82523285146298
"3239",0.52,11,"unknown",63.68,"Yes","No","No","unknown","No","Working Class",9.83974871156912,3.27260614728917,6.50881384536122
"3240",0.45,15,"unknown",16.1,"No","No","No","Roadways","No","Working Class",6.00635315960173,1.50407739677627,5.5205404944025
"3241",0.09,19,"Medium_segment",10.45,"No","No","Yes","Airways","No","Working Class",8.31164394850298,1.69927861643389,5.13367854460639
"3242",0.75,47,"High_segment",51.6,"Yes","No","Yes","unknown","No","Working Class",13.8591235340695,8.32552408206177,10.5585309159821
"3243",0.37,40,"Low_segment",63.93,"No","No","Yes","Roadways","Yes","Wealthy",9.28859686994195,3.45062226498968,6.83567908751726
"3244",0.62,20,"Medium_segment",73.16,"Yes","No","Yes","Waterways","No","Working Class",9.61547209118311,3.91840261239218,7.31285365318498
"3245",0.13,20,"Low_segment",23.42,"No","Yes","No","Airways","No","Wealthy",4.38202663467388,1.28370777234479,5.17575417412491
"3246",0.13,28,"Low_segment",17.82,"No","Yes","No","Roadways","No","Working Class",5.86078622346587,1.41342302850814,4.86614887560532
"3247",0.16,9,"Medium_segment",18.53,"Yes","No","Yes","Waterways","No","Working Class",6.25190388316589,1.81482474215905,5.18397216476318
"3248",0.79,30,"Low_segment",18.02,"No","Yes","No","Roadways","Yes","Wealthy",7.32052696227274,2.25023861262184,7.51437460200172
"3249",0.65,17,"unknown",38.22,"No","Yes","Yes","Roadways","No","Wealthy",8.71588010229646,3.33363206216639,6.72542972218018
"3250",0.25,21,"Low_segment",21.05,"No","No","No","Roadways","No","Working Class",5.39362754635236,1.41342302850814,5.0173460597877
"3251",0.42,36,"Low_segment",31.46,"No","No","Yes","Waterways","No","Working Class",8.56063574925907,2.12226153886276,6.33128830396271
"3252",0.38,26,"Low_segment",21.57,"No","Yes","Yes","unknown","Yes","Working Class",8.02731225331902,1.80828877117927,5.95684722208629
"3253",0.45,23,"Low_segment",20.57,"No","Yes","No","Roadways","No","Working Class",6.65929391968364,1.17248213723457,5.32437490086733
"3254",0.16,20,"High_segment",39.19,"No","No","Yes","Roadways","No","Working Class",11.664976799857,4.41679031461017,6.56771267618238
"3255",0.53,23,"High_segment",76.09,"No","Yes","No","Airways","No","Wealthy",11.4104275149259,5.37379582772394,7.72110035485419
"3256",0.69,29,"Low_segment",99.25,"No","Yes","No","Roadways","Yes","Working Class",8.66647489413199,3.26384919051093,7.51727625547469
"3257",0.29,25,"Low_segment",23.04,"No","Yes","No","Airways","No","Working Class",5.95064255258773,1.14422279992016,5.36223069229169
"3258",0.1,31,"Medium_segment",95.24,"Yes","Yes","No","Airways","No","Working Class",9.857705359881,3.56671182013973,6.30492400942012
"3259",0.51,20,"Low_segment",19.9,"Yes","No","Yes","unknown","No","Working Class",8.02731225331902,1.25846098961001,5.53729489616477
"3260",0.09,35,"Medium_segment",80.68,"No","No","Yes","Roadways","No","Wealthy",10.4366126837969,4.43923365844346,6.5684430132935
"3261",0.78,30,"High_segment",81.4,"No","Yes","No","Roadways","No","Wealthy",14.8119889716181,9.64282838356674,11.0143503299454
"3262",0.17,36,"Low_segment",97.81,"No","No","Yes","Roadways","No","Working Class",8.8698199525084,2.60417007061482,6.44762276953166
"3263",0.24,39,"High_segment",73.19,"No","No","No","unknown","Yes","Working Class",14.6132456558048,7.41584315854413,8.5722550757399
